,BottleneckSummaryIndex,Id,StartDate,EndDate,FromIntersectionName,ToIntersectionName,Direction,MaxDurationMinutes,StartSegmentOffsetMiles,EndSegmentOffsetMiles,MaxLengthMiles,FromPointLat,FromPointLon,ToPointLat,ToPointLon,label,OverlapSecond
241,2,14f27a48-11e1-42c4-a337-19b2589bf4cf,2022-03-12T05:35:44.000Z,2022-03-12T06:06:42.000Z,I-77  Exit 65 / US-36,I-77,Northbound,31,0.239,0.449,14.29,40.29546001,-81.55797,40.47945252,-81.48294862,Yes,
242,548,80a4dcdf-97cc-4e18-9245-4f07a092285c,2022-03-12T04:34:54.000Z,2022-03-12T05:13:08.000Z,I-77,I-77  Exit 103 / OH-800 Cleveland Ave / Bolivar Rd,Northbound,38,0.241,1.373,7.92,40.66394033,-81.43787989,40.76976913,-81.39221262,Yes,
243,19,8d0358f9-0175-4be4-a27e-368b6250a992,2022-03-12T10:23:40.000Z,2022-03-12T10:28:45.000Z,OH-11,OH-11  Exit 34 / CR-109 Raccoon Rd,Northbound,5,0.778,0,12.94,40.83920276,-80.73476814,41.01959606,-80.73916,Yes,
244,227,c2d9b7db-db05-49b5-bca4-48a1fcaba722,2022-03-12T05:47:17.000Z,2022-03-12T05:48:20.000Z,US-35 / OH-325,US-35,Westbound,1,0.057,0.593,15.56,38.88991999,-82.38652002,39.02583006,-82.5855301,Yes,
245,16,cecb2847-6bf3-4a70-8f32-97cd816dcc54,2022-03-12T05:56:41.000Z,2022-03-12T06:06:42.000Z,I-77  Exit 16 / Highland Ridge Rd / CR-8 Highland Ridge Rd,I-77,Southbound,10,0.099,0.144,14.62,39.62224967,-81.46067989,39.42212815,-81.42658816,Yes,
246,572,d2a512ee-7435-4910-b857-1493fc75992e,2022-03-12T06:42:56.000Z,2022-03-12T07:20:38.000Z,OH-11,I-80  Exit 227 / US-422 State St,Northbound,38,0.952,0,10.92,41.01173184,-80.73912144,41.14834,-80.70271979,Yes,
247,227,099888f2-7cb6-4608-a5de-18473b2b431d,2022-03-12T09:55:30.000Z,2022-03-12T10:00:28.000Z,US-35 / OH-325,US-35,Westbound,5,0.208,0.927,14.87,38.89032,-82.38559,39.01629395,-82.57539642,Yes,
248,541,462f8cf3-a31b-4491-8eb9-04786df3fa5f,2022-03-12T06:41:41.000Z,2022-03-12T07:14:48.000Z,OH-7 / Mcguire And Jeffers Rd,OH-7 / CR-32 Kilgore Rd,Northbound,33,0.409,0.32,8.46,39.93575233,-80.76296037,40.04877105,-80.73325,Yes,
249,288,3dc2626f-67d0-4f39-93e8-9cf4127c0ec3,2022-03-12T04:19:31.000Z,2022-03-12T05:00:22.000Z,OH-93 / Township Road 207,OH-93,Northbound,41,0.46,0.804,11.94,38.73464332,-82.62827257,38.87929611,-82.57712536,Yes,
250,396,b965f576-fcd4-41aa-9520-c09c42f839d4,2022-03-13T00:19:07.000Z,2022-03-13T00:30:03.000Z,I-77  Exit 131 / OH-162 Copley Rd / St Michaels Ave,I-77  Exit 138 / Ghent Rd,Northbound,11,0.357,0.636,6.49,41.09072287,-81.58415429,41.14599042,-81.63857163,Yes,
251,392,10757ae9-be86-4883-a810-2416e06a47d2,2022-03-12T05:37:26.000Z,2022-03-12T06:08:24.000Z,US-35,US-35 / Watson Rd,Westbound,31,0.963,0.638,12.72,39.08576642,-82.64302371,39.19659354,-82.80923812,Yes,
252,512,83906349-6ab1-4412-9b97-a6eda67563bf,2022-03-13T00:11:09.000Z,2022-03-13T00:20:09.000Z,I-76,"I-76  Exits 22,22A / Main St / South St",Westbound,9,0.974,0.258,4.78,41.06746778,-81.42505907,41.06265104,-81.51488403,Yes,
253,66,af15116d-6a2a-4130-9cab-47d97283dc7d,2022-03-12T05:30:45.000Z,2022-03-12T05:47:53.000Z,I-70  Exit 178 / OH-209 Southgate Pkwy,I-70,Eastbound,17,0.308,0.158,9.39,39.99906989,-81.57805963,40.03861,-81.41940335,Yes,
254,244,61f7c41e-c46c-4019-8695-0d3c17b0769a,2022-03-12T07:29:39.000Z,2022-03-12T07:35:31.000Z,US-35 / OH-325,US-35 / CR-55 Standpipe Rd / Standpipe Rd,Westbound,6,0.057,0.8,13.58,38.88991999,-82.38652002,39.00334271,-82.56286331,Yes,
255,208,d43a7f37-94fa-4909-a161-9a9be2164ea4,2022-03-12T11:50:51.000Z,2022-03-12T12:22:53.000Z,OH-124 / US-33 / OH-7,US-33 / CR-16 Pleasanton Rd,Northbound,32,0.501,0.508,11.16,39.068222,-82.01883044,39.22031307,-82.06525506,Yes,
256,107,22b43087-9235-4dfa-87ad-14f5354c4841,2022-03-12T10:21:42.000Z,2022-03-12T10:40:49.000Z,I-77,I-77  Exit 54 / OH-541 / OH-541 Plainfield Rd,Southbound,19,0.502,0.799,9.01,40.28071978,-81.55051984,40.1567769,-81.54416068,Yes,
257,9,abf85a0c-3677-42af-9ac7-de66dce91ea1,2022-03-12T05:56:41.000Z,2022-03-12T06:31:41.000Z,I-76,I-76  Exit 13 / PA-18 Big Beaver Blvd Exit Beaver Valley Interchange,Eastbound,35,0.161,0.302,11.44,40.91570391,-80.52661858,40.82884886,-80.35285621,Yes,
258,7,d9d39628-6309-4c47-8138-5e1bdb210c6e,2022-03-12T06:09:34.000Z,2022-03-12T06:23:23.000Z,US-33,US-33,Eastbound,14,0.628,0.943,10.72,39.54811614,-82.46384202,39.47757998,-82.29830979,Yes,
259,241,007d08d0-0abe-45f3-9d29-29ca75f8e1ae,2022-03-12T04:07:22.000Z,2022-03-12T05:39:27.000Z,US-35,US-35,Eastbound,92,0.224,0.942,14.72,39.02944999,-82.59193998,38.88540016,-82.40945874,Yes,
260,131,a45bb6bc-f209-4313-b19c-844622e8682b,2022-03-12T09:17:46.000Z,2022-03-12T09:43:41.000Z,I-76  Exit 232 / OH-7 Market St,I-80,Westbound,26,0.618,0,12.66,40.98240357,-80.68192143,41.11558614,-80.84215906,Yes,
261,557,b32e6c15-dc48-4a57-a7d9-042ddc332c42,2022-03-12T05:05:54.000Z,2022-03-12T05:24:09.000Z,OH-43 / Sandy Ave / Waynesburg Dr,OH-183 Alliance Rd / Wicker Rd,Southbound,18,0,0.482,11.55,40.76459,-81.33102,40.6906,-81.19133998,Yes,
262,69,9c1c7ddc-a059-4fca-9640-036beed38ab6,2022-03-13T02:43:42.000Z,2022-03-13T03:45:44.000Z,I-80  Exit 215 / Ellsworth Bailey Rd / Hallock Young Rd,I-76  Exit 232 / OH-7 Market St,Eastbound,62,0.965,1.133,13.92,41.14573713,-80.88445177,41.00199953,-80.69971962,Yes,
263,153,8d8c4e78-96cc-48dc-b4ac-82d6c2df5ee8,2022-03-12T07:31:37.000Z,2022-03-12T08:17:49.000Z,US-22 Cadiz Rd / Coventry Dr,US-22 Cadiz Rd / Pathfinder Ln,Eastbound,46,0.327,1.045,12.07,40.05261999,-81.55517991,40.11675168,-81.36387865,Yes,
264,34,d90bc465-fcb5-4cd2-b164-adc0b8773044,2022-03-12T05:35:44.000Z,2022-03-12T05:44:49.000Z,"I-80  Exits 4A,4B / I-376  Exit 1B / PA-760  Exit 1A",I-80  Exit 229 / OH-193 Belmont Ave,Westbound,9,0.14,0.475,10.87,41.18497926,-80.44008035,41.16001051,-80.63953079,No,545
265,33,a719ee7e-8a35-4eef-9924-f9a8388688e2,2022-03-12T10:52:48.000Z,2022-03-12T11:21:42.000Z,OH-11,OH-11,Southbound,29,0.157,0.927,11.65,40.95244872,-80.71993626,40.78993302,-80.74160851,Yes,
266,673,3cf2bce2-e34e-48d4-8e76-f58a8473916c,2022-03-12T05:16:06.000Z,2022-03-12T05:48:20.000Z,US-23 / Orr Rd,Eastern Ave / US-23,Southbound,32,0.203,0.155,12.53,39.49447276,-82.97369138,39.32161376,-82.94038289,Yes,
267,2,c96ee804-d37d-4a25-a1c9-63f15446bfa0,2022-03-12T07:04:47.000Z,2022-03-12T07:18:39.000Z,I-77,I-77,Northbound,14,0.64,1.145,13.12,39.7994386,-81.54880376,39.98267139,-81.54294717,No,832
268,95,80ed0c5c-4e37-40fd-b4d7-b225d6dc5f81,2022-03-12T08:10:40.000Z,2022-03-12T08:22:44.000Z,I-80,I-80,Westbound,12,0.241,0.336,9.27,41.17681,-80.55556016,41.14144033,-80.72161879,Yes,
269,472,fdf733ea-9da0-47be-827c-7858c8204469,2022-03-12T04:29:31.000Z,2022-03-12T04:47:20.000Z,OH-41,OH-41 / CR-11 Cabin Creek Rd,Northbound,18,0.299,0.44,10.15,38.67036558,-83.75575023,38.74017553,-83.62128538,No,872
270,359,2d6a2dbc-fc0a-411d-80ef-26b5d3eb6685,2022-03-12T06:14:46.000Z,2022-03-12T06:45:50.000Z,OH-7 / Murdock Ave,OH-7 / River Rd / Farm Ln,Southbound,31,0.476,0.815,10.29,40.31755952,-80.61176058,40.19247105,-80.68242,Yes,
271,662,1088c2ac-6b7b-4f58-8dfe-a4c3852136d9,2022-03-13T02:53:00.000Z,2022-03-13T03:08:06.000Z,I-76,I-76  Exit 54 / OH-534 Pricetown Rd / OH-534,Eastbound,15,0.909,0,8.46,41.10595599,-81.13537356,41.1005533,-80.97253316,Yes,
272,303,dde8edb1-af95-48d3-abf5-95c099b52f6a,2022-03-13T00:44:01.000Z,2022-03-13T00:51:07.000Z,"I-77  Exits 137A,137B / OH-18 Medina Rd",I-77  Exit 143 / OH-176 Wheatley Rd / Wheatley Rd,Northbound,7,0.177,1.074,6.05,41.13439569,-81.65093099,41.21294546,-81.62564583,No,426
273,195,6338c98f-c356-454a-a361-6c36c5609158,2022-03-13T00:35:10.000Z,2022-03-13T00:45:23.000Z,I-76,"I-77  Exit 125B / I-76  Exits 23A,23B / OH-8 I-77",Westbound,10,1.051,0.189,3.89,41.06695926,-81.42631181,41.06235503,-81.49944363,Yes,
274,134,4ea85082-1adf-436e-a5ea-1decdad6698c,2022-03-13T04:16:42.000Z,2022-03-13T04:25:41.000Z,I-680 / US-62 / US-62 Williamson Ave,I-680  Exit 14 / Western Reserve Rd / OH-164 South Ave,Southbound,9,0.063,1.008,6.56,41.08583577,-80.650262,41.00625917,-80.63155625,Yes,
275,40,5a32e5c9-70e8-45e3-ab65-8287e85769a8,2022-03-12T04:42:47.000Z,2022-03-12T05:08:27.000Z,US-52,US-52 / OH-93 / US-52-BR Park Ave,Southbound,26,1.018,1.168,11.13,38.62902393,-82.84095497,38.54114798,-82.67986773,No,1540
276,248,9e6022a5-dcc3-4285-93a7-2aa81f0ae5d8,2022-03-12T05:56:41.000Z,2022-03-12T05:58:43.000Z,I-77  Exit 1 / OH-7 Pike St / OH-7,I-77  Exit 174 / WV-47 Staunton Ave / Mill Run Rd,Southbound,2,0.237,0.132,11.41,39.40937968,-81.42518029,39.26300944,-81.5002001,No,122
277,363,53471d8f-333f-42db-b0cb-9f9eb09e12a6,2022-03-12T08:20:37.000Z,2022-03-12T08:46:41.000Z,I-70,"I-77  Exits 44A,44B / I-70  Exits 180A,180B",Westbound,26,1.128,0.327,12,40.04773371,-81.35169721,39.99904995,-81.55973014,Yes,
278,51,3cd66a19-fa0d-4b9c-af7f-188c5c7b4713,2022-03-12T05:08:47.000Z,2022-03-12T05:39:47.000Z,OH-45 / Eagleton Rd,US-62 / CR-409 Goshen Rd / Goshen Rd,Northbound,31,0.341,0.487,9.35,40.80609053,-80.78871584,40.90802003,-80.87780997,Yes,
279,398,b2b29ac2-cb93-4e23-a227-0f49912224d8,2022-03-12T05:00:44.000Z,2022-03-12T05:29:49.000Z,US-250,US-250 Cadiz Dennison Rd / Wallace Rd,Eastbound,29,0,0.329,11.15,40.39264527,-81.26318994,40.3105469,-81.10298317,Yes,
280,64,62847614-8df4-4321-a124-aa4ceba8db30,2022-03-12T05:23:13.000Z,2022-03-12T05:24:53.000Z,I-80,I-80,Eastbound,2,0.296,0.965,10.64,41.16913213,-80.59494295,41.1830118,-80.3969655,No,100
281,625,b0a0141b-b54d-4ab1-be1a-5f0a07a6da00,2022-03-12T09:02:44.000Z,2022-03-12T09:22:47.000Z,OH-7 / CR-44 Kingsdale Rd,OH-7 / OH-213,Northbound,20,0.262,0.457,11.37,40.39910999,-80.63180273,40.54326652,-80.63995865,Yes,
282,5,e0973b92-3cb3-4888-9fb4-00e2c41409e0,2022-03-12T10:48:45.000Z,2022-03-12T11:18:44.000Z,I-80  Exit 226 / CR-64 Salt Springs Rd,OH-11,Northbound,30,1.464,0.782,7.63,41.13989,-80.72412,41.21164196,-80.71031234,Yes,
283,390,4b39a5ef-84bb-4a81-a3df-9c3d3283c063,2022-03-12T07:02:24.000Z,2022-03-12T07:27:29.000Z,US-35 / Elam Rd,US-35 / OH-93,Eastbound,25,0.535,0.417,10.96,39.19018834,-82.76702477,39.07941127,-82.63479458,No,1505
284,88,61abd0bf-0c50-4228-bac3-b220f30781ce,2022-03-13T03:08:06.000Z,2022-03-13T03:38:45.000Z,OH-7 / Cream Ridge Rd,OH-7 / OH-46 / CR-422 Columbiana Waterford Rd,Northbound,31,1.076,0.196,10.49,40.72156,-80.63438,40.86276,-80.65088,Yes,
285,2,2443dc59-ce9f-489b-b7d7-4d85f920b31d,2022-03-12T07:43:42.000Z,2022-03-12T07:54:47.000Z,I-77,I-77,Northbound,11,1.11,0.299,11.17,40.32143826,-81.56938983,40.46551006,-81.49587995,Yes,
286,663,4938b407-3d5b-4a2e-8617-f0da5ca140d0,2022-03-12T10:20:42.000Z,2022-03-12T10:45:49.000Z,US-250 Water St / US-250 / CR-64 Mccauley Dr,I-77,Northbound,25,1.129,0.608,9.09,40.42418221,-81.3599842,40.506853,-81.48247842,Yes,
287,16,caa79db0-abb7-4090-a5a8-060375249315,2022-03-12T07:00:38.000Z,2022-03-12T07:31:37.000Z,I-77,I-77,Southbound,31,0.97,0.795,9.85,39.95340878,-81.53214187,39.81626332,-81.55025065,Yes,
288,383,c653b0c3-1f14-4978-90ba-5f89ef63d812,2022-03-12T04:59:27.000Z,2022-03-12T05:28:27.000Z,US-23,US-23,Northbound,29,0.533,0.815,12.55,39.39921483,-82.97318121,39.57682855,-82.95289076,Yes,
289,59,a923ce18-bced-453b-b50a-38beaa81d2f9,2022-03-12T07:03:19.000Z,2022-03-12T07:18:21.000Z,OH-7 / US-35,US-35,Westbound,15,0.05,0.144,10.36,38.83605772,-82.14954694,38.88096201,-82.32240643,Yes,
290,589,2f0449c0-956b-4f68-9d83-fc6b3b220f59,2022-03-12T08:06:37.000Z,2022-03-12T08:17:49.000Z,I-70  Exit 160 / CR-52 Sonora Rd,I-70  Exit 152 / US-40 National Rd / US-40 Main St,Westbound,11,0.564,0.832,7.36,39.96640994,-81.90500017,39.94889937,-82.03536905,Yes,
291,64,4843f0a2-6da0-4b9a-a90b-cd936ccb370f,2022-03-12T06:50:41.000Z,2022-03-12T08:35:40.000Z,I-80  Exit 229 / OH-193 Belmont Ave,I-80,Eastbound,105,0.452,0.337,8.76,41.15918,-80.65218999,41.18066118,-80.49368548,Yes,
292,211,8f6fb6a5-7071-4f4f-b977-348bf15e66c2,2022-03-12T10:02:46.000Z,2022-03-12T10:25:45.000Z,OH-11,US-30 / CR-447 Dresden Ave / OH-170,Southbound,23,1.131,0.918,10.6,40.77157602,-80.73250809,40.66974188,-80.60119034,Yes,
293,165,cb7068fa-3a6e-413f-9d10-696f46c19d47,2022-03-12T08:10:29.000Z,2022-03-12T08:36:22.000Z,US-35 / OH-93,US-35 / Elam Rd,Westbound,26,0.286,0.355,11.54,39.07217138,-82.62824585,39.19028004,-82.76671015,Yes,
294,16,236ebb21-2f0a-4ade-b34e-f543f86b30db,2022-03-12T05:08:46.000Z,2022-03-12T05:11:55.000Z,I-77,I-77,Southbound,3,0.932,0.913,12.22,40.43811166,-81.52179109,40.27617816,-81.54719959,No,189
295,98,e999979a-1ecf-416f-b8c7-97652fe862b2,2022-03-13T01:08:18.000Z,2022-03-13T01:30:04.000Z,I-271,I-271,Northbound,22,0.659,0.656,11.27,41.189546,-81.7494199,41.2580814,-81.56305751,Yes,
296,284,70d0f49b-af69-4a1b-8653-18f89d4b3856,2022-03-12T06:51:26.000Z,2022-03-12T07:22:26.000Z,OH-32 / CR-76 Red Hollow Rd,OH-124 / Mayhew Rd,Eastbound,31,0.801,0.517,11.69,39.01717468,-82.85581284,39.01537038,-82.6443905,Yes,
297,248,cafb2ba1-2f37-486e-8c40-ed17626293a5,2022-03-12T05:59:49.000Z,2022-03-12T06:00:45.000Z,I-77  Exit 1 / OH-7 Pike St / OH-7,I-77  Exit 174 / WV-47 Staunton Ave / Mill Run Rd,Southbound,1,0.237,0.354,11.1,39.40937968,-81.42518029,39.26749787,-81.49952031,No,56
298,26,a5fb1512-8820-42c0-a050-08380261bbc2,2022-03-12T04:52:27.000Z,2022-03-12T05:43:30.000Z,US-23 / Strub Ln,US-23 / OH-207,Northbound,51,0.639,0.869,8.69,39.28661911,-82.94787906,39.40207473,-82.97380231,Yes,
299,99,0faba3c2-f960-478f-8890-02a08bba1c51,2022-03-12T10:59:38.000Z,2022-03-12T11:28:25.000Z,US-35,US-35 / CR-41 Dixon Run Rd / CR-79 Clary Rd,Westbound,29,0.677,0.107,12.27,38.88721075,-82.39739072,38.99853014,-82.5519804,Yes,
300,105,75dac20e-af7c-4291-87d6-32e07bf25afb,2022-03-12T06:45:30.000Z,2022-03-12T07:04:39.000Z,US-35,US-23,Westbound,19,0.817,0.392,11.56,39.21243314,-82.82243501,39.34061937,-82.94918259,Yes,
301,251,301ee6f7-8078-431c-aa7b-4eafd7fd3c20,2022-03-12T05:41:24.000Z,2022-03-12T06:16:22.000Z,OH-41 Main St,OH-41,Northbound,35,0,0.861,10.33,38.8087,-83.52461,38.92581965,-83.42303129,Yes,
302,16,a0b78cd5-fdf2-43cd-88f2-3aed551e5161,2022-03-12T08:40:42.000Z,2022-03-12T09:04:48.000Z,I-77,I-77,Southbound,24,1.088,0,7.65,40.0103213,-81.55972412,39.90910256,-81.527248,Yes,
303,24,3d609188-be87-41aa-bcec-af64c9d1118d,2022-03-12T10:28:45.000Z,2022-03-12T10:34:49.000Z,I-80  Exit 227 / US-422 State St,OH-11  Exit 34 / US-224 Main St / US-224 Boardman Canfield Rd,Southbound,6,0.696,0.956,8.05,41.1485,-80.69425,41.06123998,-80.75025218,Yes,
304,16,41a61008-cf6d-43f0-a055-37a99ee043d6,2022-03-12T10:39:49.000Z,2022-03-12T11:05:51.000Z,I-77,I-77,Southbound,26,0.586,0,10.46,39.6873998,-81.49553982,39.54767499,-81.44857482,Yes,
305,66,da54361a-e5a9-4436-ba51-5f29ee8841aa,2022-03-12T06:30:51.000Z,2022-03-12T06:44:52.000Z,I-70,I-70,Eastbound,14,0.927,0.473,5.1,40.00448129,-81.49440671,40.03816951,-81.41348026,Yes,
306,326,9ce7cc25-5d69-4bfc-a43f-217c21c79126,2022-03-12T06:06:42.000Z,2022-03-12T06:08:45.000Z,"I-80  Exits 228,228A,228B / OH-11  Exit 46B / OH-711",OH-11 / OH-305 / OH-305 Wilson Sharpsville Rd,Northbound,2,0.067,1.143,11.14,41.15448068,-80.67578029,41.30773466,-80.70491,Yes,
307,242,293c9abc-75a1-44d6-8ca0-318f4c8d7b36,2022-03-12T05:44:49.000Z,2022-03-12T05:58:43.000Z,I-76,I-76,Eastbound,14,0.033,0.304,8.61,41.10978965,-81.24605735,41.10595787,-81.0818572,Yes,
308,505,910d22c9-1558-4ea5-a985-9946a8aa38ba,2022-03-12T05:23:14.000Z,2022-03-12T05:41:34.000Z,US-22 Cadiz-Piedmont Rd / CR-2 Deersville Ridge Rd / US-250,US-22 Cadiz-Steubenville Rd / Hedges St,Eastbound,18,0.041,0.278,6.95,40.27764,-81.01313,40.32768151,-80.90474466,Yes,
309,131,e7d05d08-c005-479b-af44-9c261f8f4f20,2022-03-12T09:42:49.000Z,2022-03-12T09:45:42.000Z,I-76  Exit 232 / OH-7 Market St,I-80,Westbound,3,0.443,0,10.72,41.00618063,-80.70283051,41.11558614,-80.84215906,Yes,
310,137,7e1cf8eb-74b7-4234-8001-c1f51342fdc6,2022-03-12T05:40:39.000Z,2022-03-12T05:53:42.000Z,US-30  Exit 185A / OH-21,"I-77  Exits 104,104A,104B / US-30",Eastbound,13,0,0,7.15,40.76074,-81.51697,40.78409,-81.38711,Yes,
311,75,aa19122a-fbce-4567-b6db-21ad217f6331,2022-03-12T06:50:33.000Z,2022-03-12T07:03:20.000Z,US-35 / Caves Rd,US-35 / OH-124,Eastbound,13,0.779,0.106,6.9,39.1212798,-82.69328848,39.04737134,-82.6151113,No,767
312,139,51e61807-5fcd-4bfd-9d6c-95defe59a677,2022-03-12T07:05:39.000Z,2022-03-12T07:28:41.000Z,I-80  Exit 226 / CR-64 Salt Springs Rd,OH-11 / OH-82,Northbound,23,0.337,0,8.01,41.14253504,-80.71867108,41.2215764,-80.7099581,Yes,
313,297,680a98df-903c-44f5-92bc-8463f48fbad6,2022-03-13T04:29:57.000Z,2022-03-13T05:52:42.000Z,I-80,I-80  Exit 215 / Ellsworth Bailey Rd / Hallock Young Rd,Eastbound,83,0.466,0.911,12.04,41.24259488,-81.12290977,41.18355985,-80.93050979,Yes,
314,340,7b3ce0fd-e97a-4927-a5df-a48b443aec71,2022-03-13T02:31:48.000Z,2022-03-13T02:51:01.000Z,OH-14 / US-224,US-224 / CR-53 Duck Creek Rd,Eastbound,19,0.039,0.83,7.58,41.02465,-81.04986,41.02413,-80.90583986,Yes,
315,219,2d4ed0be-a130-48c6-939c-f99e65d07f02,2022-03-12T05:40:39.000Z,2022-03-12T06:00:45.000Z,OH-43 / Sandy Ave / Waynesburg Dr,OH-183 Alliance Rd / Malwayne Dr,Southbound,20,0,0.401,10.31,40.76459,-81.33102,40.68611001,-81.21418995,Yes,
316,66,e8e978f5-a72a-4e5b-b43b-2696f9f5ab10,2022-03-12T07:15:48.000Z,2022-03-12T07:49:46.000Z,I-70  Exit 164 / US-22,I-70,Eastbound,34,0.235,0.421,10.7,39.97478079,-81.83627674,40.00737539,-81.65014711,No,2038
317,361,060daa99-f619-483b-986b-2fa56d81f0ca,2022-03-12T07:18:39.000Z,2022-03-12T07:37:49.000Z,"I-77  Exits 104,104A,104B / US-30","I-77  Exits 107A,107B / US-62 / OH-687 Fulton Rd",Northbound,19,0.08,0,3.33,40.78533,-81.38473,40.82941,-81.39445,No,1150
318,249,c59b06a7-060b-4c6a-892b-daaad957ab08,2022-03-12T05:01:39.000Z,2022-03-12T05:28:38.000Z,I-680 / US-62 / US-62 Williamson Ave,"I-680  Exits 11,11A,11B / US-224 Boardman Poland Rd / US-224",Southbound,27,0.063,0.398,4.41,41.08583577,-80.650262,41.03482002,-80.63133462,Yes,
319,666,6c177f45-73a7-4dd3-8f02-850eda4bd0c5,2022-03-12T04:27:51.000Z,2022-03-12T04:41:36.000Z,OH-83 / Trail 212 Rd,OH-83 / CR-207,Southbound,14,0.492,0.668,6.46,40.42153001,-81.88226,40.33936934,-81.88090205,Yes,
320,176,dddbe375-d1b1-47ce-8c3e-e229e2a213b6,2022-03-12T09:46:40.000Z,2022-03-12T10:05:39.000Z,OH-39 Salineville Rd / OH-43 Steubenville Rd,OH-39 / OH-39 Salineville Rd / Moreen Rd,Eastbound,19,0.523,0,7.11,40.57197,-81.07862,40.61689037,-80.97062819,Yes,
321,92,d84ac5a2-2626-4f22-9c2a-e8e185121eb1,2022-03-12T06:55:45.000Z,2022-03-12T07:48:41.000Z,I-70  Exit 219 / I-470  Exit 1 / Banfield Rd,I-70  Exit 5A / I-470,Eastbound,53,0,0.117,8.71,40.06892,-80.84846,40.04996166,-80.69646337,Yes,
322,175,959a6ce5-4669-4d99-a13d-80b34819e529,2022-03-12T07:03:40.000Z,2022-03-12T07:10:40.000Z,I-76,I-76,Westbound,7,0.485,0.144,9.51,40.94032,-80.5904,41.02603352,-80.72478835,No,420
323,64,8bae452f-28c0-4e96-b954-a1b57d5f462a,2022-03-13T03:21:45.000Z,2022-03-13T04:50:48.000Z,I-80  Exit 218 / I-76  Exit 218 / CR-18 Mahoning Ave,I-80,Eastbound,89,0,0.154,7.59,41.11031,-80.83134,41.14835326,-80.69968911,Yes,
324,690,eda64fee-f2c0-471b-95d5-4f319cdc8e59,2022-03-12T05:54:29.000Z,2022-03-12T06:38:21.000Z,US-35,US-35 / Larrick Ln,Eastbound,44,1.248,0.449,9.15,39.43021386,-83.17427194,39.3708705,-83.0256889,Yes,
325,2,4643375f-2908-4431-8d08-af17ca54e9bf,2022-03-12T10:26:40.000Z,2022-03-12T10:54:48.000Z,I-77,I-77,Northbound,28,0.453,0,8.56,39.30282667,-81.48895119,39.41016121,-81.42429457,Yes,
326,53,8eae1acb-9c6a-49b2-9ca6-82b4f0b4da0f,2022-03-12T06:27:18.000Z,2022-03-12T07:18:21.000Z,US-50 / US-35 / Schrader Rd,US-35,Eastbound,51,0.707,0.831,10.79,39.29787671,-82.90906517,39.19260341,-82.78236486,No,3063
327,453,fd62c2a3-84df-4c92-aedf-08e13c3ce726,2022-03-12T11:04:49.000Z,2022-03-12T11:26:41.000Z,I-680  Exit 7 / South Ave,I-680 / OH-164 South Ave,Southbound,22,0.188,0.134,6.83,41.08140816,-80.63982156,40.98981944,-80.63132259,Yes,
328,414,2b947184-f9f9-4908-8c3e-2448efd4d2b5,2022-03-12T06:55:45.000Z,2022-03-12T06:58:39.000Z,I-70,I-70  Exit 176 / OH-723,Westbound,3,0.905,0.879,7.89,40.01590006,-81.48038993,40.00858864,-81.61656799,No,174
329,296,b9790230-21a6-4d78-8f03-d019cb393a13,2022-03-12T05:28:38.000Z,2022-03-12T05:51:44.000Z,OH-151 Main St / OH-152 Main St / Wood St,OH-151 Hopedale-Smithfield Rd / CR-14 Rose Valley Rd,Westbound,23,0,0.255,7.62,40.27316,-80.77927,40.31453057,-80.89632071,Yes,
330,16,e0a9536a-c659-4a05-9313-3d2a9b16f958,2022-03-12T06:26:38.000Z,2022-03-12T06:47:49.000Z,I-77  Exit 37 / OH-313 Clay Pike,I-77,Southbound,21,0.065,0,9.05,39.91279897,-81.52693007,39.78552,-81.55377,Yes,
331,66,cf9837d2-8ce2-4f2a-8d00-ba18fc678881,2022-03-12T04:08:45.000Z,2022-03-12T04:21:46.000Z,I-70,I-70,Eastbound,13,1.061,0.459,5.94,39.94474184,-82.09755379,39.94424088,-81.98834727,Yes,
332,304,74458043-d843-4d23-abb9-214182eaa21c,2022-03-12T04:59:27.000Z,2022-03-12T05:33:23.000Z,OH-586 Martinsburg Rd / Purity Rd,OH-586 Pleasant Valley Rd / CR-271 Branch Rd,Southbound,34,0.349,0.109,11.7,40.25540467,-82.33469461,40.13784164,-82.20576344,Yes,
333,303,5bb469da-7193-412d-8777-d9c4b559c162,2022-03-12T23:55:56.000Z,2022-03-13T00:06:07.000Z,I-77  Exit 136 / OH-21,I-77  Exit 143 / OH-176 Wheatley Rd / Wheatley Rd,Northbound,10,0.57,0.926,6.57,41.12488112,-81.65244,41.21098028,-81.62551286,Yes,
334,223,dd578ea8-91f5-43fb-b4ba-f0c7c9a7ff9b,2022-03-12T06:33:19.000Z,2022-03-12T07:07:33.000Z,OH-327 Pennsylvania Ave,OH-327 / Thornton Rd,Southbound,34,0.847,1.222,7.36,39.09521989,-82.53743,38.99616992,-82.53900005,Yes,
335,228,2c87fd83-1ac2-441f-87c8-e035c11cc414,2022-03-12T05:39:47.000Z,2022-03-12T05:54:45.000Z,US-33 / CR-19 Peach Fork Rd,US-33 / CR-21 Pleasant Hill Rd,Northbound,15,0.623,0.904,11.32,39.10087388,-82.01261687,39.25339724,-82.08119312,Yes,
