,BottleneckSummaryIndex,Id,StartDate,EndDate,FromIntersectionName,ToIntersectionName,Direction,MaxDurationMinutes,StartSegmentOffsetMiles,EndSegmentOffsetMiles,MaxLengthMiles,FromPointLat,FromPointLon,ToPointLat,ToPointLon,label,OverlapSecond
694,55,6c95efd4-9a50-4813-b3c5-a5a860963004,2022-11-20T13:22:31.000Z,2022-11-20T13:25:39.000Z,OH-528 Madison Rd / Peters Rd,OH-528 Madison Rd,Northbound,3,0.131,0,2.05,41.49390756,-81.05131999,41.52172053,-81.05171131,No,188
695,141,261420a4-1a21-4d0b-a60e-0a7d1c9cd077,2022-11-20T12:57:29.000Z,2022-11-20T13:00:32.000Z,OH-91 Som Center Rd,OH-91 Som Center Rd,Northbound,3,0.07,0.249,2.21,41.50970908,-81.43857,41.54157157,-81.43885,Yes,
696,47,b11985aa-46fe-40ac-9376-f4f70105f46a,2022-11-20T13:26:31.000Z,2022-11-20T13:27:30.000Z,OH-11,OH-11,Southbound,1,0.567,0.897,2.48,41.59741977,-80.71357,41.56147992,-80.71353,No,59
697,141,12956c28-0cbc-443b-bcec-8e8c8063e763,2022-11-20T08:21:26.000Z,2022-11-20T08:38:23.000Z,Wilson Mills Rd / OH-91 Som Center Rd,OH-91 Som Center Rd,Northbound,17,0.055,1.037,3.02,41.53895987,-81.43882,41.58233063,-81.43939037,Yes,
698,237,e6d7e076-263d-44a5-89a2-253c1e12e617,2022-11-20T08:56:23.000Z,2022-11-20T08:59:28.000Z,US-20 Ridge Rd / Tillotson Rd,US-20 Center St / Green Rd,Eastbound,3,1.02,1.084,2.19,41.88724,-80.73514,41.90148017,-80.69845471,No,185
699,5,0b149051-f493-405c-bf37-350e048a9b0d,2022-11-20T13:02:28.000Z,2022-11-20T13:22:31.000Z,US-322 Mayfield Rd / 126th St,US-322 Mayfield Rd,Eastbound,20,0.586,0.103,1.45,41.50867062,-81.59480681,41.51600141,-81.56858578,Yes,
700,247,f295f92d-9d1c-4f48-8093-20f893f22975,2022-11-20T12:30:26.000Z,2022-11-20T12:34:31.000Z,CR-16 Fairmount Rd / Willard Rd,Chagrin River Rd / Fairmount Blvd,Westbound,4,0.68,0.642,2.03,41.49058896,-81.35592229,41.48905886,-81.39558108,Yes,
701,140,9bfd5d7d-a80f-444c-a97d-98fb79182c80,2022-11-20T15:45:36.000Z,2022-11-20T15:51:39.000Z,US-20 Mentor Ave,US-20 Mentor Ave,Westbound,6,0.781,0,1.24,41.66387999,-81.35005003,41.65642843,-81.37144262,Yes,
702,135,d1fad817-ea91-4602-a4fd-00bda981b6e4,2022-11-20T09:45:20.000Z,2022-11-20T09:48:24.000Z,I-90,"I-90  Exit 228 / OH-11  Exits 94A,94B",Eastbound,3,0.762,0.94,2.36,41.80497406,-80.82332291,41.82721063,-80.78862743,Yes,
703,115,70d9a60a-2914-4ce2-b293-afc2a1b51897,2022-11-20T15:49:38.000Z,2022-11-20T15:51:39.000Z,US-20 Mentor Ave / Fox Mill Rd,US-20 Mentor Ave / Case Ave,Westbound,2,0.078,0.385,1.31,41.67468261,-81.32036694,41.66578875,-81.34260451,No,121
704,67,1d25c8fe-d928-4b2c-97e5-dfcbb0fed2bb,2022-11-20T13:36:29.000Z,2022-11-20T13:42:31.000Z,US-6 Chardon Rd / 224th St,US-20 Euclid Ave / Euclid Ave,Westbound,6,0.738,0.582,1.1,41.56749015,-81.52570331,41.56265063,-81.54244916,No,362
705,42,6e52349c-1d85-402a-b211-fb10f9c41eb6,2022-11-20T04:27:55.000Z,2022-11-20T04:36:50.000Z,I-70,I-70,Westbound,9,0.603,0.15,0.6,40.02054573,-81.47542653,40.01251545,-81.48398791,No,535
706,126,1a545ccf-24bf-42b3-956a-7eae023c666f,2022-11-20T18:56:53.000Z,2022-11-20T18:57:48.000Z,OH-534 / Hoffman Rd / Callahan Rd,US-6 / OH-534,Southbound,1,0.292,1.396,2.18,41.64005452,-80.95312953,41.61028987,-80.95316077,No,55
707,130,3e13446c-6dc6-4feb-9860-522d4f38d888,2022-11-20T12:01:38.000Z,2022-11-20T12:04:36.000Z,OH-175 Richmond Rd / Fairmount Blvd,Fairmount Blvd / Milton Rd,Westbound,3,0.747,0.913,1.17,41.48633,-81.49670866,41.48644075,-81.51885845,Yes,
708,141,87ec594d-9259-47f6-850b-c4cfc06470e6,2022-11-20T14:50:41.000Z,2022-11-20T14:53:39.000Z,OH-91 Som Center Rd,OH-91 Som Center Rd,Northbound,3,0.177,0,0.84,41.58543032,-81.43947001,41.59728266,-81.4407096,No,178
