,BottleneckSummaryIndex,Id,StartDate,EndDate,FromIntersectionName,ToIntersectionName,Direction,MaxDurationMinutes,StartSegmentOffsetMiles,EndSegmentOffsetMiles,MaxLengthMiles,FromPointLat,FromPointLon,ToPointLat,ToPointLon,label,OverlapSecond
5001,3359,805b72ab-1344-41bd-b8e6-88e0e08b112e,2022-12-25T03:18:24.000Z,2022-12-25T03:25:09.000Z,OH-674 Lithopolis Rd / CR-39 Lithopolis Rd / Canal Winchester Rd,Gender Rd / Abbie Trails Dr,Northbound,7,0.575,0.37,5.06,39.82059893,-82.8296526,39.89381022,-82.82480001,Yes,
5002,1985,130dd864-2e8b-4a57-b001-d5dd5b3cadd6,2022-12-24T06:09:59.000Z,2022-12-24T06:20:40.000Z,I-80,I-80,Eastbound,11,0.801,0.327,5.42,41.29610168,-81.68802197,41.25634494,-81.59919037,Yes,
5003,50,b500c7ba-10cd-4d82-be52-7ebe7c8e9904,2022-12-24T19:26:53.000Z,2022-12-24T19:31:24.000Z,I-70  Exit 97 / US-40 Broad St,I-70,Westbound,5,1.04,0.117,3.46,39.96851202,-83.0632721,39.97679337,-83.12711128,No,271
5004,2070,ebc5f6ed-d85a-4ec0-ab2a-fdc7923c1883,2022-12-24T12:59:57.000Z,2022-12-24T13:10:16.000Z,I-70,I-70  Exit 48 / Enon Rd,Westbound,10,0.988,0.465,4.89,39.89455848,-83.8339727,39.89079005,-83.92745343,Yes,
5005,646,6690f4f0-11c5-4ed9-8112-35bbe9187ddd,2022-12-24T16:33:14.000Z,2022-12-24T17:00:30.000Z,US-62 Johnstown-Utica Rd / OH-657 Marion Rd,US-62 Coshocton St / US-62 Johnstown-Utica Rd / CR-16 Sportsman Club Rd,Southbound,27,0.817,1.029,7.71,40.21695568,-82.54740386,40.15963968,-82.67383071,Yes,
5006,2070,db7105bd-5d21-46fe-93c8-f708760e5d02,2022-12-24T09:49:13.000Z,2022-12-24T09:50:30.000Z,I-70,I-70  Exit 48 / Enon Rd,Westbound,1,1.463,0.465,4.41,39.89545013,-83.84473459,39.89079005,-83.92745343,Yes,
5007,1758,aa80701c-7a85-4b40-b638-f34c0c184040,2022-12-25T01:09:44.000Z,2022-12-25T01:36:04.000Z,OH-571 Main St,OH-571 / Scarff Rd,Eastbound,26,0,0,5.81,39.9602507,-84.14911987,39.93586518,-84.04972035,Yes,
5008,2062,3fa68ce6-cec6-4fae-99e0-ec10cc0fae7d,2022-12-24T23:57:54.000Z,2022-12-25T00:39:11.000Z,OH-674 Gender Rd / CR-7 Groveport Rd / Groveport Rd,OH-674 Lithopolis Rd / CR-39 Lithopolis Rd / Canal Winchester Rd,Southbound,41,1.038,0,2.31,39.84514,-82.82922,39.81645031,-82.82340793,Yes,
5009,2984,d673045a-abdb-4c94-8a89-5f45ad91753b,2022-12-25T04:01:41.000Z,2022-12-25T04:29:29.000Z,US-127 / Harris Rd,US-127 / Bloomfield St,Northbound,28,0.481,0.457,7.53,39.52921575,-84.62566572,39.63124013,-84.65224996,Yes,
5010,649,8d1c5c76-a5c5-4a6e-a48d-1e9270d426da,2022-12-24T21:24:55.000Z,2022-12-24T21:31:05.000Z,US-23,US-23 / OH-231 Brush Ridge Wyandot Rd,Northbound,6,0.418,0.126,5.91,40.62104,-83.09532,40.69055597,-83.14865796,Yes,
5011,649,aa92d94a-db1a-464b-a89a-de01c53b4bb0,2022-12-25T03:34:31.000Z,2022-12-25T03:38:00.000Z,US-23 / OH-309-TRUCK / OH-309-TRUCK Marion-Williamsport Rd,US-23 / OH-231 Brush Ridge Wyandot Rd,Northbound,3,0,0.252,6.45,40.61506,-83.09413,40.6916272,-83.15012377,Yes,
5012,1757,ffd07be5-bb49-4acc-905e-0a969fa7a269,2022-12-24T16:47:55.000Z,2022-12-24T17:09:34.000Z,US-68 Detroit St / Township Hwy 175,US-68 Main St,Southbound,22,0.922,0.301,7.23,40.24313871,-83.75345928,40.14071462,-83.74701266,Yes,
5013,811,c040e678-68c3-45af-b4b4-8fc65a2660ed,2022-12-25T02:06:48.000Z,2022-12-25T02:11:09.000Z,Leonard Ave / 5th Ave,5th Ave,Eastbound,4,0.032,0.211,2.58,39.98530031,-82.95524932,39.98492009,-82.90699962,Yes,
5014,649,4040294d-746f-48b8-9d56-b82c108c8dc8,2022-12-24T18:37:53.000Z,2022-12-24T19:08:01.000Z,US-23,US-23 / OH-231 Brush Ridge Wyandot Rd,Northbound,30,0.418,0.519,6.3,40.62104,-83.09532,40.69411156,-83.15278008,Yes,
5015,649,4bc84afe-4276-41e0-ab6c-1728748f70a5,2022-12-24T19:20:00.000Z,2022-12-24T19:29:26.000Z,US-23,US-23 / OH-231 Brush Ridge Wyandot Rd,Northbound,9,0.25,0.519,6.47,40.6186308,-83.09491014,40.69411156,-83.15278008,Yes,
5016,1758,4676cde4-9a3a-4485-9dde-2b96513becf4,2022-12-24T23:36:56.000Z,2022-12-24T23:48:27.000Z,OH-571 Main St,OH-571 / Scarff Rd,Eastbound,12,0.447,0,5.36,39.9575896,-84.14146781,39.93586518,-84.04972035,Yes,
5017,1758,9b5fc308-2985-4123-b99e-9065f9679065,2022-12-24T22:29:14.000Z,2022-12-24T22:32:51.000Z,OH-571 / OH-202 / OH-202 Old Troy Pike,OH-571 / Scarff Rd,Eastbound,4,1.018,0,4.79,39.95849,-84.13104,39.93586518,-84.04972035,Yes,
5018,2062,c7775b00-6a47-4947-a431-112e25ea55e7,2022-12-24T16:39:04.000Z,2022-12-24T17:41:25.000Z,OH-674 Gender Rd / CR-7 Groveport Rd / Groveport Rd,OH-674 Lithopolis Rd / CR-39 Lithopolis Rd / Canal Winchester Rd,Southbound,62,1.038,0,2.31,39.84514,-82.82922,39.81645031,-82.82340793,Yes,
5019,1758,7cf1658e-7af6-40b5-83e3-71f1d3d88cfd,2022-12-25T01:48:10.000Z,2022-12-25T02:11:09.000Z,OH-571 Main St,OH-571 / Scarff Rd,Eastbound,23,0.298,0,5.51,39.95823132,-84.14415073,39.93586518,-84.04972035,Yes,
5020,50,4b05b3d1-53aa-4927-a541-cf7962dfba1f,2022-12-25T02:35:10.000Z,2022-12-25T02:39:53.000Z,I-70  Exit 97 / US-40 Broad St,I-70,Westbound,5,0.856,0,3.53,39.96727583,-83.06030874,39.97675,-83.12545,No,283
5021,646,877da864-ef37-464b-bd3a-e90512311b0b,2022-12-24T07:50:53.000Z,2022-12-24T08:17:43.000Z,US-62 Johnstown-Utica Rd / OH-657 Marion Rd,US-62 Coshocton St / US-62 Johnstown-Utica Rd / CR-16 Sportsman Club Rd,Southbound,27,0.918,1.029,7.61,40.2157154,-82.54945823,40.15963968,-82.67383071,Yes,
5022,1758,49087ba0-b36f-48e1-974c-16f3bf6caa34,2022-12-24T17:16:23.000Z,2022-12-24T18:03:10.000Z,OH-571 Main St,OH-571 / Scarff Rd,Eastbound,47,0,0,5.81,39.9602507,-84.14911987,39.93586518,-84.04972035,Yes,
5023,1758,add4d75c-f28f-4620-baa2-ad1685e46eb8,2022-12-25T04:31:01.000Z,2022-12-25T04:39:46.000Z,OH-571 Main St,OH-571 / Scarff Rd,Eastbound,9,0.762,0,5.05,39.95726335,-84.13603721,39.93586518,-84.04972035,Yes,
5024,50,724b1a05-4b6b-401c-b9a1-afa4db64f35e,2022-12-24T21:32:02.000Z,2022-12-24T21:37:28.000Z,"I-70  Exits 91,91A,91B / CR-3 Hilliard Rome Rd",I-70,Westbound,5,0,0.63,4.27,39.97737,-83.15017,39.98105731,-83.22946706,Yes,
5025,1692,5b4cd8a2-278b-464a-a235-ae8e4d7480ab,2022-12-24T18:29:08.000Z,2022-12-24T18:32:29.000Z,OH-222 / Bethel Hygiene Rd,OH-222 / Countryway Dr,Southbound,3,0.062,0.16,4.82,38.91362,-84.13518,38.85532768,-84.10583604,Yes,
5026,3362,38f14eba-1ee4-4e25-8f0b-50d5f945e357,2022-12-24T17:01:19.000Z,2022-12-24T17:32:12.000Z,US-27,US-27 Ross Millville Rd / Red Wing Ct,Northbound,31,0,0.887,6.9,39.27928091,-84.60463711,39.36284003,-84.65184004,Yes,
5027,3347,9b0c18d7-1d3f-42b6-8b47-ad97d7f07707,2022-12-24T10:21:20.000Z,2022-12-24T10:27:02.000Z,I-75,I-75  Exit 78 / CR-25A,Southbound,6,0.969,0.583,5.12,40.17755468,-84.21729302,40.10635894,-84.22539415,No,342
5028,5323,e1f1222c-7e37-4df5-9303-fd8b1d63a327,2022-12-24T21:19:28.000Z,2022-12-24T21:24:56.000Z,OH-309 Portland Way / OH-309 / CR-19 Monnett-New Winchester Rd,OH-309 Harding Hwy / CR-114 Marion-Galion Rd / Caledonia-Bellville Rd,Westbound,5,0,0.951,7.95,40.72009,-82.8092,40.64802244,-82.90632468,Yes,
5029,629,3b3d4755-077b-4103-bdde-0acbb02c1c2c,2022-12-24T18:21:13.000Z,2022-12-24T18:26:19.000Z,US-27,OH-126 Ronald Reagan Cross County Hwy Exit 22 / US-127 Hamilton Ave,Eastbound,5,0.113,0.456,4.85,39.26529967,-84.60456008,39.22594073,-84.55637726,Yes,
5030,629,3961d411-05fa-4503-b1df-166edeaac425,2022-12-24T16:36:26.000Z,2022-12-24T16:41:50.000Z,US-27,OH-126 Ronald Reagan Cross County Hwy Exit 22 / US-127 Hamilton Ave,Eastbound,5,0.069,0.456,4.89,39.26589976,-84.60432012,39.22594073,-84.55637726,No,324
5031,5333,fbae3012-6600-4f3a-a863-e5c56105f486,2022-12-24T10:12:35.000Z,2022-12-24T10:35:42.000Z,CR-4 Smith Rd / CR-134 Bryenton Rd,CR-4 Smith Rd / Commerce Dr,Eastbound,23,0.61,0.834,6.52,41.13609785,-82.02884926,41.13605058,-81.90215524,Yes,
5032,50,1df297c2-d583-45e3-b697-d395998c9a1c,2022-12-24T21:48:57.000Z,2022-12-24T21:59:51.000Z,I-70,I-70,Westbound,11,0.462,0.391,5.74,39.97806001,-83.16540033,39.9743799,-83.27205033,Yes,
5033,50,8d060554-5050-469b-8d44-0ce2d62ebd5d,2022-12-24T23:46:58.000Z,2022-12-24T23:57:54.000Z,I-70,I-70,Westbound,11,0,0.663,7.05,39.90971436,-83.70740685,39.89386554,-83.82781999,No,656
5034,5327,2acf45da-5050-4574-9b29-9e6f4f775308,2022-12-24T12:33:49.000Z,2022-12-24T12:44:03.000Z,US-6 / CR-260 Yorktown Rd,US-6 Lima Sandusky Rd / Mccartney Rd,Eastbound,10,0.504,0.83,7.86,41.40917158,-82.95424931,41.44197383,-82.81204408,Yes,
5035,2082,3153f2e8-cf53-4806-8d37-1bfb53637cf5,2022-12-24T23:26:03.000Z,2022-12-24T23:46:20.000Z,US-36 / Cambrian Rd,US-36 Scioto St / OH-29 Scioto St / Ames Ave,Westbound,20,0.157,0.064,5.87,40.11992883,-83.62254634,40.10667587,-83.73026865,Yes,
5036,50,f5ae6e41-6329-43ce-86d2-08194ce66cd1,2022-12-24T14:07:47.000Z,2022-12-24T14:22:00.000Z,I-70,I-70,Westbound,14,0.768,0.132,5.75,39.90317476,-83.71657597,39.89297425,-83.81974011,No,803
5037,3381,0de441f4-936d-437e-bca8-ffacd736f30c,2022-12-24T22:04:27.000Z,2022-12-24T22:13:09.000Z,Clough Pike / Neighborhood Dr,Clough Pike / Wolfangel Rd,Westbound,9,0.737,0.204,5.31,39.07043687,-84.25464467,39.09056005,-84.34367045,Yes,
5038,2074,a29f7491-b996-4921-b986-b1bdd820f08c,2022-12-24T16:39:03.000Z,2022-12-24T16:40:09.000Z,OH-3 Westerville Rd,I-270  Exit 29 / OH-3 / OH-3 Westerville Rd,Eastbound,1,0.496,0,3.21,40.05287265,-82.94186052,40.09745,-82.92521,Yes,
5039,626,4f5bb71a-e23f-45e3-9306-c778bac1a00a,2022-12-24T15:18:31.000Z,2022-12-24T15:32:00.000Z,OH-131,OH-131,Eastbound,13,0.823,1.132,6.77,39.17648,-84.22171998,39.17835663,-84.10032095,Yes,
5040,5590,73587ed1-9421-4429-a34f-edc4492f99f2,2022-12-24T20:39:56.000Z,2022-12-24T20:43:01.000Z,OH-212 Dolphin St / OH-212 / Dolphin St,OH-212 Dolphin St / Riverland Ave,Eastbound,3,0.076,0.139,4.96,40.65407001,-81.57258534,40.65517762,-81.48908145,Yes,
5041,699,c8111222-5ad9-4732-9acf-dbc5b16e3ca5,2022-12-24T22:47:59.000Z,2022-12-24T22:58:26.000Z,US-42,US-42,Westbound,10,0.582,0.739,6.11,40.25999037,-83.12497174,40.19328994,-83.19987621,Yes,
5042,52,51300f36-65e0-4260-b38a-39b5ca19dff0,2022-12-24T14:21:10.000Z,2022-12-24T14:25:18.000Z,I-71,I-71,Northbound,4,1.372,0.447,5.21,39.41231255,-84.16024386,39.43560936,-84.06828613,Yes,
5043,3250,eb414dde-72fa-47c7-9473-c7921d6af26e,2022-12-24T13:02:08.000Z,2022-12-24T13:35:34.000Z,OH-309 / Martel Rd,OH-309 Harding Hwy / Harding Hwy,Westbound,33,0.267,1.301,6.47,40.64565131,-82.91373783,40.61563798,-83.02924545,Yes,
5044,52,7cf8788b-3b5d-40d9-b7b3-c85e98ce4a7b,2022-12-25T03:02:45.000Z,2022-12-25T03:35:03.000Z,I-71  Exit 117 / OH-161 Dublin Granville Rd,I-71,Northbound,32,0.785,0.425,4.01,40.10381033,-82.98197978,40.15977896,-82.96776442,Yes,
5045,626,620c14d2-e621-46cd-afd5-d7f4e4df4078,2022-12-25T02:59:16.000Z,2022-12-25T03:11:50.000Z,OH-131 / Lee Lavati Ct / Autumn Wynd Ln,OH-131,Eastbound,13,0.914,1.132,7.68,39.17522,-84.2386798,39.17835663,-84.10032095,No,754
5046,626,8b4b2c01-8f3b-4c6e-b022-991f65f1136c,2022-12-24T20:56:26.000Z,2022-12-24T21:09:37.000Z,OH-131,OH-131,Eastbound,13,0.885,1.132,7.71,39.1752897,-84.23940625,39.17835663,-84.10032095,No,791
5047,630,7eee8565-f449-45d5-9680-37ea4a4169a1,2022-12-24T16:18:04.000Z,2022-12-24T17:11:19.000Z,OH-129 Butler County Veterans Hwy,"I-75  Exit 24 / OH-129 Butler County Veterans Hwy Exits 25A,25B / Liberty Way",Eastbound,53,0.768,0.111,6.1,39.38340339,-84.48688738,39.37368,-84.37329991,Yes,
5048,630,58f8b34d-3f88-4d19-a5a4-5bcb7ea9c3ff,2022-12-25T02:52:43.000Z,2022-12-25T03:26:02.000Z,OH-129 Butler County Veterans Hwy Exit 18 / OH-4-BYP,"I-75  Exit 24 / OH-129 Butler County Veterans Hwy Exits 25A,25B / Liberty Way",Eastbound,33,0.055,0.111,6.82,39.38531023,-84.49930266,39.37368,-84.37329991,Yes,
5049,5589,296f89f2-54ef-4048-9197-48b5b8ed743a,2022-12-25T00:58:21.000Z,2022-12-25T01:13:30.000Z,"I-71  Exits 245,246,247A / I-90 Exit 170B / I-490  Exit 1A",I-71  Exit 240 / 154th St,Southbound,15,0,0.859,4.92,41.45904,-81.69607,41.44375926,-81.78339382,Yes,
5050,2078,c227251d-ce1c-43ba-80ab-3f5b3d9ebb01,2022-12-24T18:23:10.000Z,2022-12-24T18:29:43.000Z,OH-161 / Debolt Rd,OH-161 / CR-85 Irwin Rd,Westbound,7,0.894,1.125,6.44,40.11503279,-83.35663861,40.11782894,-83.47278953,Yes,
5051,50,f3a457d3-822c-488b-a3ad-241d0af7bc8d,2022-12-24T14:33:45.000Z,2022-12-24T14:39:59.000Z,"I-70  Exits 91,91A,91B / CR-3 Hilliard Rome Rd",I-70,Westbound,6,0,0.245,6.4,39.97737,-83.15017,39.97530923,-83.26900799,No,374
5052,636,14e739d6-b55b-47e2-82ad-4feac37c8a61,2022-12-24T15:28:52.000Z,2022-12-24T15:31:12.000Z,US-23,US-23 High St,Southbound,2,0.388,0.914,6.25,40.21687984,-83.03387996,40.12945378,-83.01649095,Yes,
5053,1980,fed7a4a0-369f-4385-a62b-1161ec126d84,2022-12-24T23:14:59.000Z,2022-12-25T00:26:30.000Z,OH-48,CR-75 Loveland Miamiville Rd / OH-48 Paxton Ave / OH-48,Northbound,72,0.815,0,4.86,39.22161037,-84.1817443,39.2587524,-84.24923555,Yes,
5054,1685,bdd8abbc-0f59-486a-b84f-2e761d9282d8,2022-12-24T17:09:31.000Z,2022-12-24T18:06:15.000Z,OH-73 / Clarksville Rd,OH-73 / Red Lion-5 Points Rd,Westbound,57,0.646,0.847,7.48,39.52108379,-84.08326602,39.54982001,-84.21033007,Yes,
5055,1980,b825f49e-80f6-4d14-ade2-f31f387a64dd,2022-12-25T03:50:09.000Z,2022-12-25T03:52:54.000Z,OH-48,CR-75 Loveland Miamiville Rd / OH-48 Paxton Ave / OH-48,Northbound,3,0.815,0,4.86,39.22161037,-84.1817443,39.2587524,-84.24923555,Yes,
5056,820,c6c9cce3-ede5-40fd-b50b-5fa8360d0b9c,2022-12-25T04:01:41.000Z,2022-12-25T04:23:05.000Z,OH-605 / CR-20 Fancher Rd,CR-605 / Rattlesnake Dr,Northbound,21,0.31,0.538,6.39,40.13239053,-82.80973996,40.22237013,-82.79627989,Yes,
5057,28,13d26a62-36a7-41c0-afe7-8714796698bf,2022-12-25T00:48:05.000Z,2022-12-25T01:04:09.000Z,OH-104 Jackson Pike / OH-665 London-Groveport Rd,OH-317 London-Groveport Rd,Eastbound,16,0.127,0.656,4.9,39.82807042,-83.01807961,39.83002975,-82.93252229,Yes,
5058,2074,6d391f44-e4ce-4c11-ad55-783c1ce1199d,2022-12-24T14:41:27.000Z,2022-12-24T16:36:26.000Z,OH-3 Westerville Rd,I-270  Exit 29 / OH-3 / OH-3 Westerville Rd,Eastbound,115,0.552,0,3.15,40.05438047,-82.94071969,40.09745,-82.92521,Yes,
5059,2960,3d802ca8-69b4-4d56-81c6-9a752b640a2a,2022-12-24T22:54:25.000Z,2022-12-24T23:16:08.000Z,OH-138 / Old Us-35 / County Road 550,OH-138 / Waugh Rd,Westbound,22,0.974,0.44,5.28,39.44339125,-83.21929183,39.40747991,-83.29544074,Yes,
5060,50,7078f1ad-8f90-445b-a48a-3e5262277cb2,2022-12-24T08:17:43.000Z,2022-12-24T08:21:54.000Z,I-70,I-70,Westbound,4,0.939,0.631,5.1,39.94217272,-83.47289114,39.93779706,-83.57081701,Yes,
5061,50,8831c2b0-7607-4ff8-b079-3a79b187c7a2,2022-12-24T19:23:15.000Z,2022-12-24T19:24:53.000Z,I-70  Exit 59 / OH-41 Charleston Pike,I-70,Westbound,2,0.981,0.132,5.54,39.89962,-83.72031,39.89297425,-83.81974011,No,98
5062,3369,693add4c-5ec1-4d99-89fa-78bf9e2fc663,2022-12-24T18:08:29.000Z,2022-12-24T18:53:24.000Z,OH-4 Marion Bucyrus Rd / CR-67 Morral Kirkpatrick Rd,OH-4,Northbound,45,0,0.672,8.11,40.68835,-83.09109,40.77976014,-82.99566985,Yes,
5063,50,637bf46b-b9e4-44e3-9c70-10d04fb4b22c,2022-12-24T13:05:41.000Z,2022-12-24T13:26:43.000Z,"I-70  Exits 91,91A,91B / CR-3 Hilliard Rome Rd",I-70,Westbound,21,0.007,0.245,6.39,39.97737,-83.1502991,39.97530923,-83.26900799,Yes,
5064,2075,8ab9f485-3adb-40e0-8bb5-b6a7960cccef,2022-12-24T16:20:24.000Z,2022-12-24T16:44:00.000Z,OH-41 / CR-6 Washington-New Martinsburg Rd,OH-41 / CR-87 Island Grove Rd,Southbound,24,0.855,0,6.48,39.44418697,-83.42684184,39.36245761,-83.38040292,Yes,
5065,3372,299a268f-852f-4a13-93ef-856b97cce602,2022-12-24T05:34:04.000Z,2022-12-24T05:42:58.000Z,Little Richmond Rd / Wolf Creek Pike / James H Mcgee Blvd,James H Mcgee Blvd / Home Ave / Elwood Ave,Eastbound,9,0.514,0.07,2.49,39.7723,-84.25733998,39.75136578,-84.22402561,Yes,
5066,5338,46781345-a04b-494d-a7ec-b589cf3e7221,2022-12-24T23:14:59.000Z,2022-12-24T23:24:59.000Z,Main St / Railroad St,OH-661 North St Rd / OH-661 Granville Rd / Fosdyke Rd,Southbound,10,0.905,0.084,6.73,40.37219,-82.48781,40.27896836,-82.51501643,Yes,
5067,50,4cc1d323-4243-46e5-bcc2-01b14ea54f66,2022-12-24T18:22:10.000Z,2022-12-24T18:33:36.000Z,I-70  Exit 62 / US-40 National Rd,I-70,Westbound,11,0.741,0.287,6.38,39.91393109,-83.70078294,39.89201001,-83.81146007,No,686
5068,680,b410d253-8cd7-432c-9770-02621e7683b1,2022-12-24T22:34:26.000Z,2022-12-24T22:36:34.000Z,OH-605 Reynoldsburg-New Albany Rd / Wolli Creek Dr,OH-605 Reynoldsburg-New Albany Rd / Brandon Rd / New Albany Farms Rd,Northbound,2,0.29,0.583,1.62,40.03845472,-82.81085831,40.06150008,-82.81223003,Yes,
5069,50,483ac32a-1579-42f8-85ac-89e674a2566a,2022-12-24T21:56:21.000Z,2022-12-24T22:21:51.000Z,I-70,I-70,Westbound,26,0.154,0.633,6.74,39.8382139,-84.46916184,39.83606905,-84.59536864,Yes,
5070,581,11a32a32-f5dd-45d1-a349-ffd8d0e1479a,2022-12-24T06:42:07.000Z,2022-12-24T07:05:13.000Z,US-23 / Ch 72,US-23,Northbound,23,0.731,0.236,6.82,40.72542261,-83.18968464,40.80713735,-83.23593255,Yes,
5071,40,ac029ad6-00ae-417d-851b-272265a15049,2022-12-24T21:24:19.000Z,2022-12-24T21:32:49.000Z,OH-674 Gender Rd / CR-7 Groveport Rd / Groveport Rd,OH-674 Canal Winchester Rd,Southbound,9,1.038,0.19,2.5,39.84514,-82.82922,39.81288988,-82.82256001,No,510
5072,5494,d24f7463-77fa-4986-8c2e-2fa2e9999850,2022-12-24T20:15:21.000Z,2022-12-24T20:18:14.000Z,Princeton Rd / Winter Hazel Dr / Cambridge Trl,Princeton Rd / Mauds Hughes Rd,Westbound,3,0.338,0.098,3.31,39.39052846,-84.34858901,39.38663304,-84.4099425,No,173
5073,5444,d1696e17-8396-49b6-acf3-468a80e54547,2022-12-24T11:25:36.000Z,2022-12-24T11:37:54.000Z,CR-400 Georgetown Rd / Gilson Rd,OH-45 / CR-400 Georgetown Rd,Eastbound,12,0,0.103,5.79,40.84847,-80.97033,40.89293,-80.88054835,Yes,
5074,667,8d51bc1b-af76-497e-a2b2-d0d0fb0e49fa,2022-12-24T17:51:19.000Z,2022-12-24T17:58:02.000Z,US-23 High St / Kossuth St,US-23 High St / Cullman Rd,Southbound,7,0.518,0.258,2.77,39.94515984,-82.99735997,39.90514999,-82.99535,Yes,
5075,40,ad36a253-1156-4557-ac64-2cd2fa42a1cb,2022-12-24T15:25:26.000Z,2022-12-24T15:55:06.000Z,OH-674 Gender Rd / CR-7 Groveport Rd / Groveport Rd,OH-674 Canal Winchester Rd,Southbound,30,1.038,0.065,2.38,39.84514,-82.82922,39.81469978,-82.82238002,Yes,
5076,34,b338a981-8f13-4256-bf88-f7d2e77f7b94,2022-12-24T16:22:21.000Z,2022-12-24T16:33:15.000Z,OH-16 Broad St,OH-16 Broad St,Westbound,11,0.222,0.068,4.43,39.98682806,-82.77719743,39.97772595,-82.85993117,No,654
5077,40,0d6bf8ee-8428-4160-b3ba-143b292aa529,2022-12-24T18:29:08.000Z,2022-12-24T19:00:48.000Z,OH-674 Gender Rd / CR-7 Groveport Rd / Groveport Rd,OH-674 Canal Winchester Rd,Southbound,32,1.038,0.19,2.5,39.84514,-82.82922,39.81288988,-82.82256001,Yes,
5078,2001,38047e8c-565e-4d39-b3a5-daf7f7de4b99,2022-12-25T01:51:18.000Z,2022-12-25T01:56:15.000Z,OH-28,OH-132 / OH-28,Westbound,5,0.404,0.709,6.44,39.2802198,-84.02933092,39.24559734,-84.13907278,No,297
5079,665,4db99129-e0ec-479a-a558-e0861c5a1e2c,2022-12-24T12:41:25.000Z,2022-12-24T12:45:11.000Z,Morse Rd / Harrison Pond Dr,I-270  Exit 32 / Morse Rd,Westbound,4,0.454,0,3.33,40.05425028,-82.83859711,40.05710098,-82.90074093,Yes,
5080,3297,66b565da-76be-47b5-9b9b-fd007d19ec05,2022-12-25T04:19:39.000Z,2022-12-25T04:39:46.000Z,West Fork Rd / Cottage Pointe Dr,West Fork Rd / Todd Ave,Eastbound,20,0.619,0.114,3.8,39.19080801,-84.61437063,39.1600093,-84.5652504,Yes,
5081,674,0944483f-5bb5-4638-9391-48eff6f1c3d5,2022-12-25T00:39:11.000Z,2022-12-25T01:08:48.000Z,OH-104,OH-104 Jackson Pike,Northbound,30,0.06,1.02,8.27,39.79464024,-83.02798006,39.9100791,-83.0203327,Yes,
5082,40,77ca8161-f4a3-4506-9758-8fa8f1a4da3b,2022-12-25T01:28:01.000Z,2022-12-25T02:20:37.000Z,OH-674 Gender Rd / CR-7 Groveport Rd / Groveport Rd,OH-674 Canal Winchester Rd,Southbound,53,1.038,0.065,2.38,39.84514,-82.82922,39.81469978,-82.82238002,Yes,
5083,2000,a008a016-f3db-4174-ab7e-be9fb1af17cd,2022-12-24T13:16:09.000Z,2022-12-24T13:22:14.000Z,OH-39 Mansfield Ave,OH-39 Springmill Rd / CR-191 Plymouth Springmill Rd,Eastbound,6,0.816,0.939,3.6,40.87240189,-82.64834101,40.83293,-82.60295,Yes,
5084,674,9fecc436-2970-4de6-8b8b-12998087fd8b,2022-12-24T18:26:18.000Z,2022-12-24T20:04:27.000Z,OH-104,OH-104 Jackson Pike,Northbound,98,0.516,1.02,7.81,39.80073631,-83.02931598,39.9100791,-83.0203327,Yes,
5085,1999,e8bf4701-ef82-46cf-ba9c-284660c9d277,2022-12-24T16:25:07.000Z,2022-12-24T16:26:26.000Z,US-40 / OH-726,US-40 / Old National Rd,Westbound,1,0.155,0.772,6.19,39.84361983,-84.68192925,39.83490955,-84.79819564,No,79
5086,5439,c2c3c47f-6a5d-4f48-bed8-b64a42c22a03,2022-12-24T19:00:48.000Z,2022-12-24T19:02:24.000Z,I-70  Exit 103 / US-33 Livingston Ave,"I-70  Exits 100A,100B / Fulton St / US-33 3rd St",Westbound,2,0.075,0.329,3.07,39.94654104,-82.9432603,39.95359983,-82.99445186,No,96
5087,1730,257f84c0-1f3b-42b2-9310-be4fdd2ac4f5,2022-12-24T22:29:54.000Z,2022-12-24T22:36:34.000Z,I-275  Exit 57 / OH-28,I-275  Exit 52 / Loveland Madeira Rd,Northbound,7,0.236,1.001,3.98,39.19109,-84.26246,39.23827484,-84.29660443,Yes,
5088,674,5c2559e5-1180-4ab1-9eb9-21688edfdf80,2022-12-24T16:03:51.000Z,2022-12-24T16:05:07.000Z,OH-104,OH-104 Jackson Pike,Northbound,1,0.105,1.02,8.22,39.79519646,-83.02811129,39.9100791,-83.0203327,Yes,
5089,42,d338bea1-3377-4189-91b3-bd271fabbad3,2022-12-25T00:59:39.000Z,2022-12-25T01:02:23.000Z,I-675  Exit 22 / OH-235 Xenia Dr / OH-235,I-675,Southbound,3,0,0.149,5.96,39.81135,-84.00107,39.77245857,-84.07528047,No,164
5090,5487,dfcd31e0-60c6-47ff-bb8e-b050db1f5de8,2022-12-24T22:35:05.000Z,2022-12-24T22:59:45.000Z,OH-177 Hamilton Richmond Rd / Earhart Rd,OH-725 / OH-177,Northbound,25,0.233,1.04,4.86,39.57293063,-84.70565374,39.6260226,-84.76405245,Yes,
5091,35,28fec427-a954-4a38-888d-a9df516664ae,2022-12-24T09:56:00.000Z,2022-12-24T10:48:59.000Z,CR-4 Smith Rd / Commerce Dr,OH-83 Avon Lake Rd / CR-4 Smith Rd,Westbound,53,0.025,0,6.37,41.13606,-81.90126763,41.13605,-82.02371995,Yes,
