,BottleneckSummaryIndex,Id,StartDate,EndDate,FromIntersectionName,ToIntersectionName,Direction,MaxDurationMinutes,StartSegmentOffsetMiles,EndSegmentOffsetMiles,MaxLengthMiles,FromPointLat,FromPointLon,ToPointLat,ToPointLon,label
11,85,7994add4-b087-4f74-a377-a247d0bf69cb,2023-03-15T20:34:00.000Z,2023-03-15T20:45:58.000Z,"I-75  Exits 3,4 / I-74 / US-52 Hopple St","I-71  Exits 191,192 / Bullock St / KY-1120 12th St",Southbound,12,0.041,0.527,3.48,39.13554368472347,-84.53333347,39.09107740221266,-84.52258934,No
12,121,95431984-9507-43e9-859b-0622aa8b3fad,2023-03-15T21:03:09.000Z,2023-03-15T21:04:25.000Z,I-71  Exit 5 / Duck Creek Rd,I-71  Exit 12 / US-22 Montgomery Rd,Northbound,1,0.934,0.127,5.52,39.14539786240152,-84.4559416,39.193790003758046,-84.38336999,Yes
13,21,c07e7160-6f49-4481-b89e-fa1f8744fcc3,2023-03-15T21:24:17.000Z,2023-03-15T21:25:58.000Z,I-71  Exit 5 / Duck Creek Rd,I-71  Exit 11 / Kenwood Rd,Northbound,2,0.934,0.288,4.8,39.14539786240152,-84.4559416,39.18611592113429,-84.39198093,Yes
14,21,ecdfce9a-d6f3-48a2-83ca-9d438d6bbb60,2023-03-15T19:32:26.000Z,2023-03-15T21:18:16.000Z,I-71  Exit 5 / Duck Creek Rd,I-71  Exit 11 / Kenwood Rd,Northbound,106,0.682,0.167,4.93,39.14342085757986,-84.45967187,39.184882471460405,-84.39394125,Yes
15,21,3125adca-ed28-4fd8-8def-9c72d1451321,2023-03-15T21:29:55.000Z,2023-03-15T21:31:19.000Z,I-71  Exit 5 / Duck Creek Rd,I-71  Exit 11 / Kenwood Rd,Northbound,1,0.808,0.288,4.93,39.14463044700447,-84.45717654,39.18611592113429,-84.39198093,Yes
16,35,e84c5643-0265-436d-a5a6-4f32ef1881bf,2023-03-15T20:56:22.000Z,2023-03-15T20:59:52.000Z,I-71 / US-22 Montgomery Rd / Brewster Ave,I-71 / Elm St / US-42 3rd St,Southbound,4,0.21,0,3.95,39.14034661185108,-84.48454339,39.09847,-84.51951,No
17,35,005e69e9-5897-4b3d-82a3-309a4fde4cf3,2023-03-15T21:03:09.000Z,2023-03-15T21:27:36.000Z,I-71  Exit 5 / Dana Ave / Duck Creek Rd,I-71 / Elm St / US-42 3rd St,Southbound,24,1.003,0,4.44,39.14398032706677,-84.47749523,39.09847,-84.51951,No
18,33,109e173d-6226-4995-95bb-184ffc33f37a,2023-03-15T19:13:17.000Z,2023-03-15T22:52:48.000Z,I-75  Exit 15 / Sharon Rd,I-75  Exit 7 / OH-562,Southbound,220,0.105,0.311,5.33,39.26259876657687,-84.4404726,39.19333164,-84.47698934,Yes
19,7,eaa3431f-79b4-47c3-9aa9-55319425a2d3,2023-03-15T18:27:19.000Z,2023-03-15T19:04:16.000Z,I-75  Exit 19 / Union Centre Blvd,I-75  Exit 13 / Shepherd Ln / Shepherd Ave,Southbound,37,0.291,0,6.02,39.32282326742895,-84.42391778,39.24069,-84.45119,Yes
20,25,109f4945-a2d0-4715-94fc-4a9e8de9f9f2,2023-03-15T20:56:22.000Z,2023-03-15T21:34:42.000Z,"I-75  Exits 16,16A,16B / I-275  Exits 43A,43B",I-275,Northbound,38,0.146,0.281,5.06,39.29132833345587,-84.44519375,39.29640573518216,-84.53626316,Yes
