BottleneckSummaryIndex,Id,StartDateUTC,EndDateUTC,FromIntersectionName,ToIntersectionName,Direction,MaxDurationMinutes,StartSegmentOffsetMiles,EndSegmentOffsetMiles,MaxLengthMiles,FromPointLat,FromPointLon,ToPointLat,ToPointLon,StartDateET,EndDateET,StartHourET,StartMinuteET,EndHourET,EndMinuteET,TotalImpactFactor,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
6,7d0bd8ed-48ce-4dc9-9bc7-984f574f8ac6,2024-03-06 12:48:32,2024-03-06 13:05:34,"I-275  Exits 59,59A,59B / Milford Pkwy",I-275  Exit 47 / Reed Hartman Hwy,Northbound,17,0.0,0.085,10.64,39.15945,-84.2671,39.27726053661524,-84.35938072599693,2024-03-06 07:48:32-05:00,2024-03-06 08:05:34-05:00,7,48,8,5,180.88,0,0.0,0.0,0,0,0.0,0.0,127.68,53.2,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,ccfd378f-1c2c-4f02-b10a-97f28fa809be,2024-03-13 12:55:26,2024-03-13 12:57:30,I-275,I-275  Exit 47 / Reed Hartman Hwy,Northbound,2,0.95,0.169,2.05,39.25193978173259,-84.31601610958977,39.26881162999608,-84.34790411744697,2024-03-13 08:55:26-04:00,2024-03-13 08:57:30-04:00,8,55,8,57,4.1,0,0.0,0.0,0,0,0.0,0.0,0.0,4.1,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,e806a2b7-f129-4694-bc86-fb222b137bda,2024-04-02 11:20:42,2024-04-02 11:54:28,I-275  Exit 54 / Wards Corner Rd,I-275  Exit 47 / Reed Hartman Hwy,Northbound,34,0.0,0.085,5.98,39.22342,-84.27573,39.27726053661524,-84.35938072599693,2024-04-02 07:20:42-04:00,2024-04-02 07:54:28-04:00,7,20,7,54,203.32000000000002,0,0.0,0.0,0,0,0.0,0.0,203.32000000000002,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,61ba7ec9-4a50-4dce-926d-f177d24dfaf7,2024-03-06 13:02:33,2024-03-06 13:04:35,I-275,I-275  Exit 47 / Reed Hartman Hwy,Northbound,2,0.626,0.085,2.1,39.25610349261484,-84.33081465681978,39.27726053661524,-84.35938072599693,2024-03-06 08:02:33-05:00,2024-03-06 08:04:35-05:00,8,2,8,4,4.2,0,0.0,0.0,0,0,0.0,0.0,0.0,4.2,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,858637ed-fc59-4dd9-9e62-6647315e90c4,2024-03-06 13:25:32,2024-03-06 13:27:29,I-275  Exit 52 / Loveland Madeira Rd,I-275  Exit 47 / Reed Hartman Hwy,Northbound,2,0.764,0.494,2.97,39.25166529402811,-84.31354904336199,39.275960374034135,-84.35761850868643,2024-03-06 08:25:32-05:00,2024-03-06 08:27:29-05:00,8,25,8,27,5.94,0,0.0,0.0,0,0,0.0,0.0,0.0,5.94,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,ca3b557d-1582-47d7-8b22-47c193c66cf3,2024-03-12 12:10:34,2024-03-12 12:23:31,I-275,I-275  Exit 47 / Reed Hartman Hwy,Northbound,13,0.462,0.425,6.66,39.21269025107642,-84.26578803603896,39.275565905253664,-84.3570877499914,2024-03-12 08:10:34-04:00,2024-03-12 08:23:31-04:00,8,10,8,23,86.58,0,0.0,0.0,0,0,0.0,0.0,0.0,86.58,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,8645e3fb-ef37-400f-9060-b56b0fc219f0,2024-03-06 12:30:26,2024-03-06 12:55:34,I-275,I-275  Exit 47 / Reed Hartman Hwy,Northbound,25,0.423,0.338,9.2,39.17081483011286,-84.26780007588505,39.27005652765892,-84.3495628970362,2024-03-06 07:30:26-05:00,2024-03-06 07:55:34-05:00,7,30,7,55,229.99999999999997,0,0.0,0.0,0,0,0.0,0.0,229.99999999999997,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,8888e11a-2f74-4767-b3b8-5e7ad0de2072,2024-03-13 12:32:31,2024-03-13 13:06:39,I-275,I-275  Exit 47 / Reed Hartman Hwy,Northbound,34,0.362,0.444,7.92,39.19633000028538,-84.26258,39.27591009597427,-84.357550130525,2024-03-13 08:32:31-04:00,2024-03-13 09:06:39-04:00,8,32,9,6,269.28,0,0.0,0.0,0,0,0.0,0.0,0.0,221.75999999999996,47.519999999999996,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,6a75faa6-55e6-4669-8756-0269f8b8afa2,2024-04-08 16:17:30,2024-04-08 16:19:33,I-275,I-275  Exit 47 / Reed Hartman Hwy,Northbound,2,0.626,0.429,2.44,39.25610349261484,-84.33081465681978,39.28070011502028,-84.36402015796118,2024-04-08 12:17:30-04:00,2024-04-08 12:19:33-04:00,12,17,12,19,4.88,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.88,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
6,bb7673f5-b575-4c44-9ac8-8ef0a6d120a4,2024-03-06 13:08:32,2024-03-06 13:34:30,"I-275  Exits 59,59A,59B / Milford Pkwy",I-275  Exit 47 / Reed Hartman Hwy,Northbound,26,0.0,0.494,10.55,39.15945,-84.2671,39.275960374034135,-84.35761850868643,2024-03-06 08:08:32-05:00,2024-03-06 08:34:30-05:00,8,8,8,34,274.3,0,0.0,0.0,0,0,0.0,0.0,0.0,274.3,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
